date,session_key,y,x,z,driver_number,meeting_key
2024-04-07T05:14:30.542000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:30.822000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:30.961000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:31.241000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:31.582000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:31.841000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:31.942000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:32.340000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:32.681000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:32.801000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:33.180000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:33.601000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:33.801000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:33.961000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:34.381000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:34.621000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:35.021000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:35.422000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:35.881000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:36.021000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:36.281000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:36.641000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:36.961000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:37.281000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:37.461000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:37.642000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:37.842000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:38.162000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:38.522000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:38.782000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:38.921000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:39.120000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:39.440000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:39.621000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:39.841000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:39.861000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:40.221000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:40.441000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:40.761000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:41.102000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:41.301000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:41.521000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:41.861000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:42.061000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:42.421000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:42.721000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:43.082000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:43.261000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:43.501000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:43.681000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:43.882000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:44.142000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:44.502000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:44.762000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:44.962000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:45.222000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:45.621000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:45.801000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:45.960000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:46.181000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:46.681000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:46.901000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:47.080000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:47.241000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:47.541000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:47.721000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:48.061000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:48.361000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:48.781000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:49.161000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:49.602000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:49.921000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:50.182000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:50.402000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:50.881000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:50.962000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:51.182000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:51.421000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:51.582000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:51.862000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:52.061000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:52.520000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:52.721000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:52.881000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:53.121000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:53.401000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:53.761000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:53.941000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:54.141000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:54.401000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:54.621000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:54.881000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:55.061000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:55.341000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:55.521000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:55.741000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:55.901000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:56.122000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:56.461000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:56.721000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:57.001000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:57.282000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:57.621000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:58.022000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:58.122000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:58.402000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:58.780000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:58.961000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:59.221000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:59.401000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:59.641000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:14:59.921000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:00.081000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:00.341000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:00.561000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:00.801000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:01.141000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:01.321000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:01.561000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:01.941000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:02.021000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:02.401000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:02.561000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:02.721000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:02.882000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:03.141000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:03.462000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:03.722000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:04.022000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:04.302000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:04.542000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:04.882000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:05.102000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:05.221000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:05.441000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:05.661000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:05.961000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:06.321000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:06.641000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:06.881000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:07.041000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:07.321000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:07.561000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:07.961000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:08.201000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:08.421000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:08.841000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:09.021000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:09.182000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:09.341000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:09.601000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:09.962000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:10.222000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:10.421000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:10.701000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:10.941000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:11.261000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:11.541000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:11.961000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:12.360000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:12.581000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:12.761000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:13.161000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:13.381000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:13.621000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:13.941000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:14.241000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:14.361000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:14.541000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:14.821000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:15.142000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:15.221000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:15.501000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:15.962000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:16.321000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:16.582000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:16.921000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:17.102000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:17.382000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:17.682000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:18.002000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:18.222000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:18.321000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:18.580000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:18.801000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:19.261000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:19.460000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:19.781000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:20.021000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:20.261000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:20.361000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:20.581000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:20.861000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:21.181000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:21.501000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:21.662000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:21.921000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:22.141000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:22.361000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:22.681000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:23.001000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:23.161000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:23.281000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:23.582000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:24.061000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:24.222000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:24.341000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:24.641000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:24.802000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:25.061000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:25.461000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:25.761000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:26.061000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:26.221000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:26.540000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:26.761000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:27.141000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:27.581000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:27.901000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:28.202000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:28.401000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:28.561000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:28.981000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:29.401000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:29.622000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:29.862000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:30.281000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:30.662000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:31.101000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:31.282000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:31.342000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:31.601000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:31.980000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:32.220000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:32.341000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:32.621000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:32.861000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:33.161000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:33.421000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:33.681000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:33.961000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:34.141000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:34.301000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:34.421000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:34.661000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:34.901000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:35.101000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:35.361000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:35.521000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:35.801000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:35.981000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:36.261000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:36.521000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:36.702000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:36.982000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:37.141000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:37.421000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:37.582000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:37.762000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:38.022000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:38.200000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:38.480000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:38.701000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:38.901000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:39.060000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:39.241000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:39.421000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:39.681000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:39.921000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:40.081000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:40.281000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:40.442000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:40.781000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:41.161000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:41.481000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:41.761000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:42.181000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:42.342000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:42.601000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:43.101000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:43.482000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:43.621000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:44.082000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:44.322000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:44.642000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:44.921000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:45.201000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:45.421000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:45.641000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:45.821000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:46.041000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:46.281000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:46.541000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:46.680000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:47.021000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:47.181000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:47.401000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:47.601000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:47.802000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:48.041000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:48.241000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:48.602000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:48.902000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:49.222000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:49.401000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:49.541000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:49.921000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:50.082000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:50.262000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:50.701000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:50.882000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:51.041000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:51.202000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:51.481000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:51.661000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:51.941000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:52.201000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:52.521000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:52.781000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:52.961000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:53.241000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:53.561000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:53.661000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:53.961000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:54.221000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:54.661000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:54.801000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:54.981000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:55.142000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:55.341000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:55.661000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:55.861000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:56.262000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:56.421000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:56.661000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:57.162000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:57.362000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:57.682000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:57.841000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:58.181000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:58.360000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:58.640000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:58.841000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:59.121000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:59.341000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:59.621000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:15:59.721000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:16:00.121000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:16:00.361000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:16:00.561000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:16:00.781000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:16:01.122000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:16:01.341000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:16:01.581000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:16:01.641000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:16:01.901000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:16:02.121000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:16:02.282000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:16:02.461000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:16:02.681000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:16:02.981000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:16:03.142000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:16:03.441000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:16:03.602000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:16:03.781000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:16:04.122000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:16:04.321000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:16:04.600000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:16:04.841000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:16:05.081000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:16:05.281000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:16:05.460000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:16:05.621000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:16:05.901000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:16:06.101000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:16:06.261000+00:00,9496,-2337,2789,830,22,1232
2024-04-07T05:16:06.541000+00:00,9496,-2337,2789,830,22,1232
