date,session_key,y,x,z,meeting_key,driver_number
2024-04-07T05:11:26.242000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:26.681000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:26.721000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:26.961000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:27.281000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:27.642000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:27.841000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:28.041000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:28.261000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:28.461000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:28.801000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:29.121000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:29.321000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:29.701000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:29.941000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:30.161000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:30.461000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:30.821000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:31.081000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:31.261000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:31.461000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:31.801000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:31.982000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:32.141000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:32.661000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:32.741000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:33.042000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:33.281000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:33.521000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:33.682000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:33.922000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:34.121000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:34.502000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:34.961000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:35.140000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:35.460000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:35.801000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:35.921000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:36.560000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:36.781000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:37.001000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:37.241000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:37.441000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:37.621000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:37.861000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:38.021000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:38.181000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:38.542000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:38.981000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:39.141000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:39.382000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:39.682000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:39.922000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:40.281000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:40.541000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:40.861000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:41.201000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:41.561000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:41.841000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:42.081000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:42.421000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:42.641000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:43.061000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:43.241000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:43.741000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:43.942000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:44.141000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:44.341000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:44.541000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:44.801000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:45.062000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:45.381000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:45.701000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:45.862000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:46.202000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:46.501000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:46.762000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:46.881000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:47.141000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:47.582000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:47.861000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:47.920000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:48.121000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:48.361000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:48.540000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:48.761000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:49.521000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:49.741000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:49.921000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:50.101000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:50.441000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:50.742000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:51.042000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:51.441000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:51.681000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:52.061000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:52.402000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:52.601000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:52.821000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:53.182000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:53.401000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:53.742000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:54.122000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:54.401000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:54.721000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:54.961000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:55.161000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:55.340000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:55.580000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:55.901000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:56.101000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:56.341000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:56.541000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:56.881000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:57.101000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:57.161000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:57.421000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:57.701000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:57.861000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:58.021000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:58.301000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:58.622000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:58.861000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:59.061000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:59.361000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:59.621000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:11:59.941000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:00.201000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:00.562000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:00.941000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:01.040000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:01.421000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:01.781000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:01.941000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:02.120000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:02.381000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:02.761000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:03.161000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:03.381000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:03.561000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:03.821000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:04.041000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:04.181000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:04.362000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:04.601000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:04.841000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:05.281000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:05.581000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:05.762000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:06.022000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:06.322000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:06.701000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:06.882000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:07.062000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:07.342000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:07.520000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:07.681000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:07.961000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:08.221000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:08.581000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:08.821000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:09.041000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:09.381000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:09.821000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:10.062000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:10.261000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:10.481000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:10.721000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:10.882000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:11.162000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:11.361000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:11.521000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:11.722000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:12.101000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:12.201000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:12.522000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:12.741000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:13.041000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:13.362000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:13.541000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:13.722000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:13.882000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:14.201000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:14.221000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:14.581000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:14.741000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:14.940000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:15.180000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:15.321000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:15.641000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:16.041000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:16.201000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:16.381000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:16.621000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:17.081000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:17.281000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:17.361000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:17.661000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:17.841000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:18.041000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:18.301000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:18.401000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:18.701000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:18.981000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:19.142000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:19.402000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:19.741000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:19.902000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:20.222000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:20.361000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:20.621000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:21.001000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:21.160000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:21.440000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:21.621000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:21.861000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:22.020000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:22.441000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:22.801000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:22.981000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:23.201000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:23.441000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:23.942000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:24.281000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:24.502000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:24.741000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:24.901000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:25.362000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:25.561000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:25.781000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:26.222000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:26.641000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:26.921000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:27.281000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:27.660000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:27.881000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:28.280000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:28.721000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:28.901000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:29.121000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:29.521000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:29.801000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:30.021000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:30.421000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:30.601000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:30.841000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:31.101000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:31.342000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:31.602000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:31.981000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:32.321000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:32.561000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:32.861000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:33.202000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:33.401000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:33.482000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:33.721000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:33.960000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:34.361000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:34.461000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:34.661000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:34.881000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:35.181000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:35.361000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:35.541000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:35.841000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:36.001000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:36.182000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:36.641000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:37.022000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:37.421000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:37.701000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:38.122000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:38.442000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:38.621000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:38.801000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:39.041000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:39.262000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:39.742000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:40.042000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:40.221000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:40.460000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:40.641000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:41.001000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:41.421000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:41.600000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:41.721000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:41.961000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:42.261000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:42.501000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:42.801000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:43.262000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:43.661000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:43.721000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:43.981000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:44.301000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:44.682000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:44.942000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:45.162000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:45.381000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:45.661000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:46.161000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:46.382000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:46.562000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:46.662000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:46.882000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:47.141000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:47.401000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:47.741000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:47.921000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:48.161000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:48.561000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:48.721000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:49.021000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:49.261000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:49.522000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:49.761000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:50.021000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:50.201000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:50.622000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:50.701000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:51.021000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:51.341000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:51.641000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:51.861000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:52.302000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:52.461000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:52.701000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:52.741000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:52.941000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:53.202000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:53.482000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:53.800000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:53.981000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:54.301000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:54.680000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:54.781000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:55.061000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:55.261000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:55.501000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:55.741000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:55.961000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:56.221000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:56.602000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:56.981000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:57.261000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:57.601000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:57.801000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:57.921000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:58.262000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:58.621000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:58.862000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:59.042000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:59.201000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:59.362000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:59.622000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:12:59.882000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:13:00.041000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:13:00.201000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:13:00.441000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:13:00.660000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:13:00.861000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:13:00.961000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:13:01.301000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:13:01.521000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:13:01.740000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:13:01.901000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:13:02.161000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:13:02.361000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:13:02.541000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:13:02.921000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:13:03.122000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:13:03.381000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:13:03.741000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:13:03.881000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:13:04.201000+00:00,9496,-3302,3622,829,1232,11
2024-04-07T05:13:04.401000+00:00,9496,-3302,3622,829,1232,11
