lap,x,y,throttle,brake,n_gear,mds_x,mds_y,driver
6,1830.620689655173,-3857.8620689655177,13.620689655172402,0.0,5.0,-0.49621945156478253,0.23344165543185172,
6,1627.862068965518,-3753.379310344828,57.310344827586185,0.0,5.0,-0.09119334020423141,0.14531151348363916,
6,1427.379310344828,-3714.4137931034484,79.93103448275859,0.0,5.0,0.1212375483503773,0.1566434979666088,
6,1124.0,-3694.0,90.65517241379311,0.0,5.0,0.22420961602649364,0.17351812260829705,
6,1513.5172413793086,-752.5517241379403,96.55172413793073,3.4482758620692664,5.965517241379308,0.2940171555000941,0.06485741530302838,
6,1730.0,-879.0,100.0,0.0,7.0,0.358215815344175,-0.0463909017762858,
7,1884.0,-1059.0,100.0,0.0,7.0,0.358215815344175,-0.0463909017762858,
7,2000.0,-1195.0,100.0,0.0,7.0,0.358215815344175,-0.0463909017762858,
7,2377.0,-1635.0,100.0,0.0,7.0,0.358215815344175,-0.0463909017762858,
7,2530.896551724138,-1815.344827586207,100.0,0.0,7.0,0.358215815344175,-0.0463909017762858,
7,2965.8275862068967,-2324.310344827586,100.0,0.0,7.0,0.358215815344175,-0.0463909017762858,
7,3584.620689655173,-3047.3793103448284,100.0,0.0,7.0,0.358215815344175,-0.0463909017762858,
7,3871.241379310345,-3384.0689655172414,100.0,0.0,7.0,0.358215815344175,-0.0463909017762858,
7,4263.6551724137935,-3846.448275862069,100.0,0.0,8.0,0.38709490742978464,-0.16162159129325065,
7,4465.586206896552,-4083.9310344827586,100.0,0.0,8.0,0.38709490742978464,-0.16162159129325065,
7,4702.068965517242,-4361.689655172414,100.0,0.0,8.0,0.38709490742978464,-0.16162159129325065,
7,5000.344827586207,-4710.5862068965525,100.0,0.0,8.0,0.38709490742978464,-0.16162159129325065,
7,5253.551724137931,-5009.655172413793,99.75862068965517,0.0,8.0,0.3847440128387346,-0.16207888834189144,
7,5644.0,-5472.0,0.0,17.241379310344893,8.0,-0.6591950367397654,-0.12576768902761382,
7,5616.896551724134,-5684.517241379311,6.931034482758772,89.65517241379288,7.6896551724137865,-0.7403302523891414,-0.7240163602957748,
7,3897.4137931034484,-5703.758620689655,49.68965517241379,0.0,5.0,-0.16192420136113755,0.15179347186582573,
7,3716.8620689655168,-5566.655172413793,47.75862068965521,0.0,5.0,-0.17979676127882968,0.15423845009931414,
7,3383.137931034482,-5455.3448275862065,59.06896551724141,0.0,5.0,-0.0748084809081389,0.14462547351556557,
7,2985.034482758622,-5411.344827586207,9.65517241379328,82.75862068965486,5.0,-0.8205443561560013,-0.4836245728954347,
7,2770.0,-5348.0,0.0,24.137931034482577,5.0,-0.6978351892700989,0.09188995424946801,
7,2533.448275862069,-5170.517241379311,34.68965517241381,0.0,5.0,-0.3008313096380722,0.17699303743609487,
7,2389.758620689655,-4937.862068965516,59.06896551724145,0.0,5.0,-0.07480848091170712,0.1446254735012431,
7,2290.620689655172,-4635.55172413793,78.37931034482766,0.0,5.0,0.10650452105975157,0.15461784560154113,
7,2229.9655172413795,-4424.379310344828,55.27586206896555,0.0,5.0,-0.1101207283410545,0.14648311544274592,
7,1996.0,-3972.0,14.0689655172414,0.0,5.0,-0.4920299418034475,0.23209783396908748,
7,1850.413793103448,-3860.8275862068963,47.13793103448279,0.0,5.0,-0.18554142674908342,0.1550780418530186,
7,1606.0,-3745.0,57.724137931034484,0.0,5.0,-0.08733981796941155,0.14512436374241677,
7,1439.4137931034472,-3716.862068965517,73.10344827586212,0.0,5.0,0.05660929122970741,0.1488387828636319,
7,1138.4137931034481,-3695.448275862069,85.55172413793105,0.0,5.0,0.17488020227745005,0.1649442421810405,
7,1501.3793103448277,-611.344827586207,100.0,0.0,6.0,0.33518665409692844,0.07096909316329944,
7,1697.0,-841.0,100.0,0.0,6.0,0.33518665409692844,0.07096909316329944,
8,1842.0,-1009.0,100.0,0.0,7.0,0.358215815344175,-0.04639090177628568,
8,2172.9655172413795,-1397.4827586206898,100.0,0.0,7.0,0.358215815344175,-0.04639090177628568,
8,2445.0,-1715.0,100.0,0.0,7.0,0.358215815344175,-0.04639090177628568,
8,2621.4827586206898,-1921.9310344827586,100.0,0.0,7.0,0.358215815344175,-0.04639090177628568,
8,2926.310344827586,-2277.137931034483,100.0,0.0,7.0,0.358215815344175,-0.04639090177628568,
8,3193.6551724137935,-2590.206896551724,100.0,0.0,7.0,0.358215815344175,-0.04639090177628568,
8,3500.0689655172414,-2948.4827586206893,100.0,0.0,7.0,0.358215815344175,-0.04639090177628568,
8,3763.0,-3257.0,100.0,0.0,7.0,0.358215815344175,-0.04639090177628568,
8,3969.448275862069,-3499.344827586207,100.0,0.0,8.0,0.3870949074297846,-0.16162159129325065,
8,4179.241379310345,-3746.689655172414,100.0,0.0,8.0,0.3870949074297846,-0.16162159129325065,
8,4532.5862068965525,-4162.793103448276,100.0,0.0,8.0,0.3870949074297846,-0.16162159129325065,
8,4873.931034482759,-4563.586206896552,100.0,0.0,8.0,0.3870949074297846,-0.16162159129325065,
8,5234.551724137931,-4987.655172413793,100.0,0.0,8.0,0.3870949074297846,-0.16162159129325065,
8,5431.0,-5219.620689655172,100.0,0.0,8.0,0.3870949074297846,-0.16162159129325065,
8,5628.413793103448,-5453.724137931034,3.4482758620691953,0.0,8.0,-0.6239324954245656,-0.009151372990310852,
8,5831.758620689644,-5799.413793103448,1.6896551724140632,96.55172413793048,7.896551724137915,-0.7982848894582563,-0.7954723362526712,
8,3851.620689655173,-5665.48275862069,43.206896551724135,0.0,5.0,-0.221939480192044,0.16094201760922816,
8,3590.1379310344837,-5508.310344827586,55.413793103448214,0.0,5.0,-0.10883855619272771,0.14639020358540936,
8,3177.6206896551726,-5431.206896551724,52.34482758620688,24.13793103448278,5.0,-0.22059510713966524,-0.050497575246862283,
8,2733.0,-5329.0,0.0,68.96551724137947,5.0,-0.8462877744721568,-0.3480336196016061,
8,2598.965517241379,-5233.51724137931,23.034482758620808,0.0,5.0,-0.4087508369339653,0.2060005789585069,
8,2369.6206896551726,-4896.758620689655,68.41379310344831,0.0,5.0,0.012499562413564915,0.14543688665125298,
8,2287.310344827586,-4624.137931034483,88.55172413793103,0.0,5.0,0.2037740946553369,0.16987784785873594,
8,2209.862068965517,-4353.862068965517,63.9310344827586,0.0,5.0,-0.02945139555045794,0.14405748685905373,
8,2146.0,-4174.0,3.3448275862068986,100.0,5.0,-0.9502436762260638,-0.6094350566779301,
8,1802.2068965517249,-3831.5517241379316,31.896551724137794,0.0,5.0,-0.32669076385632917,0.1832860170349864,
8,1613.2068965517242,-3750.6206896551726,56.17241379310345,0.0,5.0,-0.10178389428643772,0.1459143142161556,
8,1198.2068965517244,-3699.103448275862,81.65517241379307,0.0,5.0,0.13764336180675368,0.15904449423154698,
8,1599.9655172413763,-979.2758620689783,98.89655172413786,0.0,5.9310344827586166,0.3227428807027801,0.07696209270943558,
8,1778.0,-935.0,100.0,0.0,7.0,0.35821581534417496,-0.04639090177628559,
9,1894.0,-1071.0,100.0,0.0,7.0,0.35821581534417496,-0.04639090177628559,
9,2260.8275862068967,-1500.448275862069,100.0,0.0,7.0,0.35821581534417496,-0.04639090177628559,
9,2509.2413793103447,-1791.0344827586207,100.0,0.0,7.0,0.35821581534417496,-0.04639090177628559,
9,2976.0689655172414,-2335.0689655172414,100.0,0.0,7.0,0.35821581534417496,-0.04639090177628559,
9,3197.0,-2594.0,100.0,0.0,7.0,0.35821581534417496,-0.04639090177628559,
9,3423.241379310345,-2857.724137931035,100.0,0.0,7.0,0.35821581534417496,-0.04639090177628559,
9,3704.0,-3186.344827586207,100.0,0.0,7.0,0.35821581534417496,-0.04639090177628559,
9,3938.0344827586205,-3461.310344827586,100.0,0.0,7.2413793103448265,0.3646206548835513,-0.07438169967627628,
9,4199.068965517241,-3770.689655172414,100.0,0.0,8.0,0.3870949074297849,-0.16162159129325104,
9,4439.9655172413795,-4053.310344827586,100.0,0.0,8.0,0.3870949074297849,-0.16162159129325104,
9,4764.44827586207,-4434.896551724139,100.0,0.0,8.0,0.3870949074297849,-0.16162159129325104,
9,5210.3448275862065,-4957.827586206896,100.0,0.0,8.0,0.3870949074297849,-0.16162159129325104,
9,5506.655172413793,-5308.827586206897,58.6206896551725,0.0,8.0,-0.017044311725066884,-0.20318937575530224,
9,5775.379310344828,-5636.172413793103,0.0,100.0,8.0,-0.8210792288744041,-0.8294951507071867,
9,3994.2068965517246,-5812.103448275862,54.31034482758626,0.0,5.0,-0.1190916913883539,0.14718764696813627,
9,3568.5517241379307,-5501.931034482758,48.758620689655196,0.0,5.0,-0.17054174519163792,0.15293949163362738,
9,3301.8275862068963,-5443.620689655172,68.65517241379311,0.0,5.0,0.01476424331919718,0.14556581489442136,
9,3025.6551724137935,-5418.689655172414,0.0,58.620689655172164,5.0,-0.8097529008155773,-0.2559583439440069,
9,2687.0,-5302.0,8.689655172413799,0.0,5.0,-0.5424222416028391,0.24867686570962655,
9,2523.0,-5165.0,35.24137931034482,0.0,5.0,-0.295722725468095,0.1758070262070614,
9,2417.862068965517,-5013.862068965517,58.89655172413795,0.0,5.0,-0.07641559938568585,0.1446805661461165,
9,2300.6206896551726,-4668.896551724138,84.13793103448279,0.0,5.0,0.16133826999746037,0.16273117375106597,
9,2130.689655172414,-4171.379310344828,23.482758620689737,75.86206896551715,5.0,-0.6730118232049319,-0.4594131748247116,
9,1905.7931034482756,-3897.862068965517,7.758620689655185,0.0,5.0,-0.5511863909928889,0.25160897124395576,
9,1796.5517241379312,-3823.1724137931037,38.6206896551724,0.0,5.0,-0.2644262341546445,0.16898284317166196,
9,1502.4482758620695,-3724.034482758621,61.310344827586185,0.0,5.0,-0.053907533486076416,0.1441243729474497,
9,1287.0689655172418,-3703.9655172413795,74.48275862068965,0.0,5.0,0.06962554524642653,0.15016833076238895,
9,1145.0,-3696.0,90.58620689655173,0.0,5.0,0.22353686738755735,0.17339626424543506,
9,1495.9655172413777,-731.413793103457,96.55172413793073,3.4482758620692664,5.965517241379308,0.29401715550009305,0.0648574153030288,
9,1711.0,-857.0,100.0,0.0,6.0,0.335186654096928,0.07096909316329944,
10,1844.0,-1013.0,100.0,0.0,7.0,0.358215815344175,-0.04639090177628538,
10,2111.4827586206898,-1325.7241379310344,100.0,0.0,7.0,0.358215815344175,-0.04639090177628538,
10,2407.7586206896553,-1671.2413793103449,100.0,0.0,7.0,0.358215815344175,-0.04639090177628538,
10,2742.5172413793102,-2062.1034482758623,100.0,0.0,7.0,0.358215815344175,-0.04639090177628538,
10,2947.206896551724,-2301.8275862068967,100.0,0.0,7.0,0.358215815344175,-0.04639090177628538,
10,3220.9655172413795,-2622.241379310345,100.0,0.0,7.0,0.358215815344175,-0.04639090177628538,
10,3550.896551724138,-3006.4137931034484,100.0,0.0,7.0,0.358215815344175,-0.04639090177628538,
10,3950.310344827586,-3476.206896551724,100.0,0.0,7.206896551724138,0.36368356491007114,-0.07039039051947464,
10,4085.241379310345,-3636.2758620689656,100.0,0.0,8.0,0.38709490742978553,-0.16162159129325154,
10,4403.6551724137935,-4011.275862068966,100.0,0.0,8.0,0.38709490742978553,-0.16162159129325154,
10,4702.586206896552,-4362.724137931034,100.0,0.0,8.0,0.38709490742978553,-0.16162159129325154,
10,4922.482758620689,-4619.793103448276,100.0,0.0,8.0,0.38709490742978553,-0.16162159129325154,
10,5164.137931034483,-4903.896551724138,100.0,0.0,8.0,0.38709490742978553,-0.16162159129325154,
10,5413.137931034484,-5198.206896551725,75.86206896551704,0.0,8.0,0.15182895342729508,-0.19136917575802206,
10,5822.172413793103,-5695.206896551724,0.0,58.62068965517246,8.0,-0.6808370516895221,-0.5235963136113422,
10,3876.6551724137926,-5686.3448275862065,35.689655172413666,0.0,5.0,-0.29157182038206464,0.17485786998958286,
10,3588.0,-5509.931034482759,44.413793103448256,0.0,5.0,-0.21076138179267265,0.15904383903160102,
10,3291.7931034482754,-5441.241379310345,67.93103448275862,0.0,5.0,0.007972131202111859,0.14519547682806555,
10,2939.0,-5407.0,0.0,100.0,5.0,-0.9753020329052743,-0.6060974787087455,
10,2789.379310344827,-5349.758620689655,1.9310344827586443,72.41379310344794,5.0,-0.8425868298582107,-0.3821242039465224,
10,2593.103448275862,-5226.379310344827,29.06896551724144,0.0,5.0,-0.3528653658785246,0.19012020461657175,
10,2423.0344827586205,-5017.999999999999,54.24137931034483,0.0,5.0,-0.119732187021342,0.14724155357466798,
10,2326.7586206896553,-4759.172413793103,76.51724137931033,0.0,5.0,0.0888606906262187,0.15237083485247574,
10,2251.3448275862065,-4496.7241379310335,94.82758620689657,0.0,5.0,0.26517399125708413,0.18114543131335342,
10,1944.3448275862065,-3926.3793103448274,14.827586206896568,0.0,5.0,-0.4849514963561506,0.2298071841727985,
10,1799.1034482758623,-3830.206896551724,52.17241379310344,0.0,5.0,-0.1389284487500057,0.14907559283285732,
10,1505.0,-3723.0,62.86206896551729,0.0,5.0,-0.03943043460931816,0.14401231457213412,
10,1296.6551724137933,-3704.448275862069,76.86206896551724,0.0,5.0,0.09212522628472078,0.15277096034579657,
10,997.0,-3684.0,15.172413793103274,82.75862068965537,5.0,-0.774855286497908,-0.4952713335418504,
10,1803.0,-964.0,100.0,0.0,7.0,0.3582158153441749,-0.04639090177628531,
11,1928.0,-1111.0,100.0,0.0,7.0,0.3582158153441749,-0.04639090177628531,
